kind,phase,ordinal,symbol,atMs,durationMs,success,candles,error
burst,burst,26,CRV,75540,318,True,10,""
burst,burst,27,MON,75549,309,True,10,""
burst,burst,31,PENGU,75582,292,True,11,""
burst,burst,30,ADA,75578,327,True,9,""
burst,burst,32,SPX,75627,291,True,11,""
burst,burst,33,ONDO,75715,290,True,11,""
burst,burst,34,DASH,75717,340,True,10,""
burst,burst,37,TRX,75758,300,True,10,""
burst,burst,36,AERO,75757,328,True,11,""
burst,burst,38,CHIP,75758,347,True,10,""
burst,burst,35,ETHFI,75718,388,True,9,""
burst,burst,40,PURR,75803,303,True,11,""
burst,burst,39,INJ,75764,342,True,11,""
burst,burst,41,VVV,75813,294,True,10,""
burst,burst,45,ICP,75859,259,True,11,""
burst,burst,42,LTC,75856,262,True,10,""
burst,burst,44,ARB,75859,282,True,11,""
burst,burst,46,HEMI,75875,267,True,10,""
burst,burst,47,GRAM,75905,297,True,11,""
burst,burst,48,VIRTUAL,75919,318,True,11,""
burst,burst,49,PENDLE,76006,335,True,11,""
burst,burst,51,kBONK,76059,290,True,10,""
burst,burst,50,DOT,76059,296,True,10,""
burst,burst,53,MORPHO,76106,260,True,11,""
burst,burst,52,JUP,76085,312,True,11,""
burst,burst,60,ZK,76141,267,True,11,""
burst,burst,43,ZRO,75857,576,True,10,""
burst,burst,56,MET,76107,339,True,10,""
burst,burst,59,GRASS,76119,327,True,11,""
burst,burst,61,HBAR,76142,320,True,10,""
burst,burst,57,KAITO,76107,355,True,9,""
burst,burst,58,WIF,76119,346,True,11,""
burst,burst,55,CC,76107,369,True,10,""
burst,burst,62,STRK,76202,302,True,10,""
burst,burst,63,ASTER,76238,267,True,10,""
burst,burst,54,PAXG,76106,399,True,9,""
probe,burst,,allMids,76086,470,True,,""
burst,burst,64,APT,76342,259,True,10,""
burst,burst,67,STX,76366,254,True,9,""
burst,burst,66,STBL,76355,265,True,10,""
burst,burst,65,BCH,76349,281,True,10,""
burst,burst,68,POL,76398,254,True,10,""
burst,burst,69,WLFI,76409,308,True,11,""
burst,burst,71,ALGO,76446,282,True,11,""
burst,burst,74,ZORA,76463,266,True,11,""
burst,burst,76,ACE,76477,252,True,9,""
burst,burst,75,JTO,76465,263,True,10,""
burst,burst,73,FOGO,76463,266,True,10,""
burst,burst,70,MNT,76434,310,True,9,""
burst,burst,72,XLM,76446,298,True,10,""
burst,burst,78,OP,76505,269,True,11,""
burst,burst,79,MINA,76505,270,True,11,""
burst,burst,77,RENDER,76505,270,True,11,""
burst,burst,80,MELANIA,76601,285,True,11,""
burst,burst,82,LDO,76621,275,True,11,""
burst,burst,83,SAND,76631,265,True,11,""
burst,burst,81,TIA,76621,296,True,10,""
burst,burst,84,STABLE,76652,326,True,10,""
burst,burst,90,kSHIB,76729,323,True,10,""
burst,burst,88,ETC,76729,324,True,10,""
burst,burst,86,PYTH,76729,324,True,10,""
burst,burst,85,FIL,76718,335,True,11,""
burst,burst,91,GMX,76776,315,True,11,""
burst,burst,93,ZEN,76775,316,True,10,""
burst,burst,94,GRIFFAIN,76775,317,True,11,""
burst,burst,95,AIXBT,76775,337,True,10,""
burst,burst,87,MEGA,76729,386,True,10,""
burst,burst,89,INIT,76729,386,True,11,""
burst,burst,92,MOVE,76800,316,True,10,""
burst,burst,96,APEX,76887,300,True,11,""
burst,burst,98,BSV,76897,318,True,10,""
burst,burst,97,BOME,76896,318,True,11,""
burst,burst,99,USUAL,76917,298,True,10,""
burst,burst,100,SUSHI,76978,326,True,10,""
burst,burst,102,RUNE,77053,307,True,10,""
burst,burst,103,PEOPLE,77054,307,True,10,""
burst,burst,107,SYRUP,77093,290,True,10,""
burst,burst,106,SEI,77092,292,True,9,""
burst,burst,105,POPCAT,77092,292,True,11,""
burst,burst,110,KAS,77115,269,True,10,""
burst,burst,109,TURBO,77115,292,True,11,""
burst,burst,104,CAKE,77054,356,True,10,""
burst,burst,101,ATOM,77053,360,True,11,""
burst,burst,108,0G,77113,300,True,11,""
burst,burst,112,APE,77188,303,True,9,""
burst,burst,115,W,77215,286,True,10,""
burst,burst,113,AVNT,77215,287,True,11,""
burst,burst,114,ZETA,77215,287,True,11,""
burst,burst,116,REZ,77305,274,True,10,""
burst,burst,111,IOTA,77116,470,True,10,""
burst,burst,118,BLUR,77361,313,True,10,""
burst,burst,121,SKY,77384,295,True,11,""
burst,burst,125,SUPER,77413,266,True,11,""
burst,burst,120,AR,77384,303,True,11,""
burst,burst,119,ORDI,77384,304,True,10,""
burst,burst,122,IMX,77385,304,True,9,""
burst,burst,117,S,77361,330,True,10,""
burst,burst,123,MERL,77407,285,True,10,""
burst,burst,126,COMP,77414,280,True,10,""
burst,burst,124,BERA,77411,286,True,10,""
burst,burst,128,BIO,77502,276,True,10,""
burst,burst,130,CFX,77502,276,True,11,""
burst,burst,129,WCT,77502,281,True,5,""
burst,burst,127,LAYER,77492,299,True,10,""
probe,burst,,allMids,77566,264,True,,""
burst,burst,131,GALA,77580,251,True,10,""
burst,burst,132,PROVE,77587,268,True,10,""
burst,burst,133,BIGTIME,77674,264,True,10,""
burst,burst,138,2Z,77689,250,True,10,""
burst,burst,135,PNUT,77680,264,True,10,""
burst,burst,137,EIGEN,77688,273,True,10,""
burst,burst,139,kNEIRO,77692,288,True,10,""
burst,burst,136,DYM,77687,293,True,11,""
burst,burst,142,GMT,77697,283,True,10,""
burst,burst,140,SOPH,77692,288,True,10,""
burst,burst,141,SNX,77694,297,True,11,""
burst,burst,144,LINEA,77779,267,True,10,""
burst,burst,146,XAI,77791,263,True,10,""
burst,burst,143,ALT,77779,275,True,9,""
burst,burst,145,DYDX,77783,275,True,10,""
burst,burst,147,MOODENG,77831,288,True,11,""
burst,burst,148,MANTA,77855,279,True,10,""
burst,burst,134,RESOLV,77679,485,True,10,""
burst,burst,150,AXS,77939,272,True,10,""
burst,burst,149,GOAT,77939,282,True,11,""
burst,burst,151,NXPC,77945,284,True,10,""
burst,burst,152,BRETT,77962,298,True,10,""
burst,burst,153,IO,77980,280,True,11,""
burst,burst,154,ANIME,77980,280,True,10,""
burst,burst,156,NEO,77981,283,True,11,""
burst,burst,157,ENS,77991,274,True,10,""
burst,burst,155,ME,77981,286,True,10,""
burst,burst,159,CELO,78054,254,True,10,""
burst,burst,160,UMA,78055,260,True,11,""
burst,burst,158,GAS,78047,268,True,11,""
burst,burst,161,HYPER,78059,258,True,10,""
burst,burst,162,POLYX,78120,255,True,10,""
burst,burst,163,BABY,78134,254,True,10,""
burst,burst,164,TRB,78164,261,True,11,""
burst,burst,165,YGG,78212,267,True,10,""
burst,burst,166,RSR,78221,285,True,10,""
burst,burst,169,kFLOKI,78260,257,True,10,""
burst,burst,171,kLUNC,78264,260,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,172,SAGA,78266,264,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,173,TNSR,78267,264,True,7,""
burst,burst,168,BANANA,78260,277,True,11,""
burst,burst,167,AZTEC,78229,310,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,170,HMSTR,78261,282,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,175,MEME,78315,235,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,174,NOT,78308,244,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,176,MATIC,78315,244,True,0,""
burst,burst,177,RNDR,78318,254,True,0,""
burst,burst,178,FTM,78375,251,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,179,MKR,78388,254,True,0,""
burst,burst,180,FXS,78426,250,True,0,""
burst,burst,182,RLB,78507,246,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,181,HPOS,78479,299,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,183,UNIBOT,78518,265,True,0,""
burst,burst,184,OX,78529,265,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,187,CYBER,78537,257,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,185,FRIEND,78531,264,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,186,SHIA,78531,263,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,189,FTT,78543,251,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,192,RDNT,78560,258,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,188,BLZ,78539,278,True,0,""
burst,burst,191,OGN,78553,265,True,0,""
burst,burst,193,ARK,78572,246,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,190,LOOM,78550,268,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,194,BNT,78627,231,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,195,CANTO,78643,235,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,196,REQ,78677,245,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,197,ORBS,78754,276,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,198,TON,78778,270,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,burst,,allMids,78839,263,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
burst,burst,199,STG,78784,318,False,0,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,80105,234,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,81350,242,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,82607,241,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,83865,246,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,85129,240,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,86378,245,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,87637,236,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,88885,253,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,90154,248,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,91404,250,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,92683,246,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,93938,297,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,95248,245,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,96530,307,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,97847,234,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,99093,238,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,100344,269,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,101618,234,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,102867,241,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,104121,231,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,105363,237,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,106607,264,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,107878,238,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,109128,238,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,110368,241,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,111623,233,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,112870,258,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,114174,259,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,115483,337,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,116825,245,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,118083,235,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,119322,253,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,120587,241,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,121844,232,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
probe,cooldown,,allMids,123097,233,False,,"[ServerRateLimitError.RateLimitRequest] Server rate limit exceeded"
